DL% UL%  Dled  Uled  Xfers  Live Total     Current  Left    Speed

--  --      0     0    12    12  --:--:-- --:--:-- --:--:--     0      
 96 --  25.7G     0    12     1   1:43:32  0:41:19  0:03:48 4506k      
 96 --  25.7G     0    12     1   1:40:31  0:41:20  0:03:41 4641k      
 96 --  25.7G     0    12     1   1:46:21  0:41:21  0:03:53 4387k      
 96 --  25.7G     0    12     1   1:49:29  0:41:21  0:04:00 4261k      
 96 --  25.7G     0    12     1   1:48:31  0:41:22  0:03:57 4299k      
 96 --  25.7G     0    12     1   1:48:14  0:41:22  0:03:56 4311k      
 96 --  25.7G     0    12     1   2:00:03  0:41:23  0:04:21 3886k      
 96 --  25.7G     0    12     1   2:01:23  0:41:23  0:04:23 3844k      
 96 --  25.7G     0    12     1   1:59:59  0:41:24  0:04:20 3888k      
 96 --  25.7G     0    12     1   1:58:01  0:41:24  0:04:15 3953k      
 96 --  25.7G     0    12     1   1:55:54  0:41:25  0:04:10 4026k      
 96 --  25.7G     0    12     1   1:52:02  0:41:25  0:04:01 4164k      
 96 --  25.7G     0    12     1   1:54:44  0:41:26  0:04:06 4066k      
 96 --  25.7G     0    12     1   1:52:49  0:41:27  0:04:01 4135k      
 96 --  25.7G     0    12     1   1:53:19  0:41:27  0:04:02 4117k      
 96 --  25.7G     0    12     1   1:53:15  0:41:28  0:04:01 4120k      
 96 --  25.7G     0    12     1   1:59:40  0:41:28  0:04:14 3899k      
 96 --  25.7G     0    12     1   1:58:05  0:41:29  0:04:10 3951k      
 96 --  25.7G     0    12     1   1:55:31  0:41:29  0:04:04 4039k      
 96 --  25.7G     0    12     1   2:01:14  0:41:30  0:04:16 3848k      
 96 --  25.7G     0    12     1   2:03:55  0:41:30  0:04:21 3765k      
 96 --  25.7G     0    12     1   2:03:18  0:41:31  0:04:20 3784k      
 96 --  25.7G     0    12     1   2:04:03  0:41:31  0:04:20 3761k      
 96 --  25.7G     0    12     1   2:11:04  0:41:32  0:04:35 3559k      
 96 --  25.7G     0    12     1   2:08:21  0:41:33  0:04:29 3635k      
 96 --  25.7G     0    12     1   2:09:49  0:41:33  0:04:31 3594k      
 96 --  25.7G     0    12     1   2:13:30  0:41:34  0:04:38 3495k      
 96 --  25.7G     0    12     1   2:17:43  0:41:34  0:04:47 3388k      
 96 --  25.7G     0    12     1   2:18:06  0:41:35  0:04:47 3378k      
 96 --  25.7G     0    12     1   2:21:13  0:41:35  0:04:53 3304k      
 96 --  25.7G     0    12     1   2:18:16  0:41:36  0:04:46 3374k      
 96 --  25.7G     0    12     1   2:25:13  0:41:36  0:05:00 3213k      
 96 --  25.7G     0    12     1   2:21:11  0:41:37  0:04:51 3305k      
 96 --  25.7G     0    12     1   2:21:50  0:41:37  0:04:52 3289k      
 96 --  25.7G     0    12     1   2:17:44  0:41:38  0:04:43 3387k      
 96 --  25.7G     0    12     1   2:21:14  0:41:38  0:04:50 3303k      
 96 --  25.7G     0    12     1   2:17:10  0:41:39  0:04:41 3401k      
 96 --  25.7G     0    12     1   2:15:42  0:41:40  0:04:37 3438k      
 96 --  25.7G     0    12     1   2:13:42  0:41:40  0:04:33 3490k      
 96 --  25.7G     0    12     1   2:18:04  0:41:41  0:04:41 3379k      
 96 --  25.7G     0    12     1   2:25:55  0:41:41  0:04:57 3197k      
 96 --  25.7G     0    12     1   2:16:27  0:41:42  0:04:37 3419k      
 96 --  25.7G     0    12     1   2:22:22  0:41:42  0:04:48 3277k      
 96 --  25.7G     0    12     1   2:25:54  0:41:43  0:04:55 3198k      
 96 --  25.8G     0    12     1   2:26:41  0:41:43  0:04:56 3180k      
 96 --  25.8G     0    12     1   2:28:28  0:41:44  0:04:59 3142k      
 96 --  25.8G     0    12     1   2:30:03  0:41:44  0:05:02 3109k      
 96 --  25.8G     0    12     1   2:29:22  0:41:45  0:05:00 3124k      
 96 --  25.8G     0    12     1   2:28:18  0:41:45  0:04:57 3146k      
 96 --  25.8G     0    12     1   2:20:46  0:41:46  0:04:41 3314k      
 96 --  25.8G     0    12     1   2:25:17  0:41:46  0:04:50 3211k      
 96 --  25.8G     0    12     1   2:21:58  0:41:47  0:04:43 3286k      
 96 --  25.8G     0    12     1   2:19:50  0:41:48  0:04:38 3336k      
 96 --  25.8G     0    12     1   2:21:52  0:41:48  0:04:42 3289k      
 96 --  25.8G     0    12     1   2:27:50  0:41:49  0:04:53 3156k      
 96 --  25.8G     0    12     1   2:27:53  0:41:49  0:04:53 3155k      
 96 --  25.8G     0    12     1   2:33:52  0:41:50  0:05:04 3032k      
 96 --  25.8G     0    12     1   2:39:43  0:41:50  0:05:15 2921k      
 96 --  25.8G     0    12     1   2:46:50  0:41:51  0:05:29 2796k      
 96 --  25.8G     0    12     1   3:02:43  0:41:51  0:06:00 2553k      
 96 --  25.8G     0    12     1   3:08:36  0:41:52  0:06:11 2473k      
 96 --  25.8G     0    12     1   3:15:58  0:41:52  0:06:25 2381k      
 96 --  25.8G     0    12     1   3:14:50  0:41:53  0:06:22 2394k      
 96 --  25.8G     0    12     1   3:16:50  0:41:53  0:06:26 2370k      
 96 --  25.8G     0    12     1   3:26:58  0:41:54  0:06:45 2254k      
 96 --  25.8G     0    12     1   3:23:40  0:41:54  0:06:38 2291k      
 96 --  25.8G     0    12     1   3:21:08  0:41:55  0:06:33 2319k      
 96 --  25.8G     0    12     1   3:21:31  0:41:55  0:06:33 2315k      
 96 --  25.8G     0    12     1   3:24:50  0:41:56  0:06:39 2277k      
 96 --  25.8G     0    12     1   3:33:36  0:41:56  0:06:56 2184k      
 96 --  25.8G     0    12     1   3:34:25  0:41:57  0:06:57 2176k      
 96 --  25.8G     0    12     1   3:38:12  0:41:57  0:07:04 2138k      
 96 --  25.8G     0    12     1   3:37:25  0:41:58  0:07:02 2146k      
 96 --  25.8G     0    12     1   3:37:18  0:41:58  0:07:01 2147k      
 96 --  25.8G     0    12     1   3:57:35  0:41:59  0:07:40 1964k      
 96 --  25.8G     0    12     1   3:53:30  0:41:59  0:07:31 1998k      
 96 --  25.8G     0    12     1   4:03:41  0:42:00  0:07:51 1914k      
 96 --  25.8G     0    12     1   4:24:18  0:42:01  0:08:30 1765k      
 96 --  25.8G     0    12     1   4:26:48  0:42:01  0:08:35 1748k      
 96 --  25.8G     0    12     1   4:48:32  0:42:02  0:09:16 1617k      
 96 --  25.8G     0    12     1   5:08:55  0:42:02  0:09:55 1510k      
 96 --  25.8G     0    12     1   5:38:41  0:42:03  0:10:52 1377k      
 96 --  25.8G     0    12     1   6:08:58  0:42:03  0:11:50 1264k      
 96 --  25.8G     0    12     1   6:07:25  0:42:04  0:11:47 1269k      
 96 --  25.8G     0    12     1   7:06:59  0:42:04  0:13:41 1092k      
 96 --  25.8G     0    12     1   7:08:44  0:42:05  0:13:43 1088k      
 96 --  25.8G     0    12     1   6:46:13  0:42:05  0:13:00 1148k      
 96 --  25.8G     0    12     1   7:06:01  0:42:06  0:13:37 1095k      
 96 --  25.8G     0    12     1   7:00:00  0:42:06  0:13:25 1111k      
 96 --  25.8G     0    12     1   7:03:06  0:42:07  0:13:31 1102k      
 96 --  25.8G     0    12     1   6:56:45  0:42:07  0:13:18 1119k      
 96 --  25.8G     0    12     1   6:55:30  0:42:08  0:13:15 1123k      
 96 --  25.8G     0    12     1   6:46:47  0:42:08  0:12:58 1147k      
 96 --  25.8G     0    12     1   6:39:34  0:42:09  0:12:43 1167k      
 96 --  25.8G     0    12     1   6:36:49  0:42:09  0:12:38 1175k      
 96 --  25.8G     0    12     1   6:23:29  0:42:10  0:12:11 1216k      
 96 --  25.8G     0    12     1   6:08:13  0:42:10  0:11:42 1267k      
 96 --  25.8G     0    12     1   5:48:53  0:42:11  0:11:04 1337k      
 96 --  25.8G     0    12     1   5:26:11  0:42:11  0:10:20 1430k      
 96 --  25.8G     0    12     1   5:08:42  0:42:12  0:09:46 1511k      
 96 --  25.8G     0    12     1   5:12:17  0:42:13  0:09:53 1494k      
 96 --  25.8G     0    12     1   4:34:49  0:42:13  0:08:41 1697k      
 96 --  25.8G     0    12     1   4:24:08  0:42:14  0:08:20 1766k      
 96 --  25.8G     0    12     1   4:14:51  0:42:14  0:08:02 1830k      
 96 --  25.8G     0    12     1   4:04:23  0:42:15  0:07:41 1909k      
 96 --  25.8G     0    12     1   3:55:18  0:42:15  0:07:23 1983k      
 96 --  25.8G     0    12     1   3:48:34  0:42:16  0:07:10 2041k      
 96 --  25.8G     0    12     1   3:43:05  0:42:16  0:06:59 2091k      
 96 --  25.8G     0    12     1   3:39:58  0:42:17  0:06:53 2121k      
 96 --  25.8G     0    12     1   3:24:03  0:42:17  0:06:22 2286k      
 96 --  25.8G     0    12     1   3:31:58  0:42:18  0:06:37 2201k      
 96 --  25.8G     0    12     1   3:25:29  0:42:18  0:06:24 2270k      
 96 --  25.8G     0    12     1   3:19:36  0:42:19  0:06:12 2337k      
 96 --  25.8G     0    12     1   3:20:43  0:42:19  0:06:14 2324k      
 96 --  25.8G     0    12     1   3:17:25  0:42:20  0:06:07 2363k      
 96 --  25.8G     0    12     1   3:14:59  0:42:20  0:06:02 2392k      
 96 --  25.8G     0    12     1   3:15:23  0:42:21  0:06:03 2388k      
 96 --  25.8G     0    12     1   3:27:02  0:42:21  0:06:24 2253k      
 96 --  25.8G     0    12     1   3:24:00  0:42:22  0:06:18 2287k      
 96 --  25.8G     0    12     1   3:26:23  0:42:22  0:06:22 2260k      
 96 --  25.8G     0    12     1   3:44:42  0:42:23  0:06:55 2076k      
 96 --  25.8G     0    12     1   3:40:40  0:42:23  0:06:47 2114k      
 96 --  25.8G     0    12     1   3:49:46  0:42:24  0:07:04 2030k      
 96 --  25.8G     0    12     1   4:01:43  0:42:24  0:07:25 1930k      
 96 --  25.8G     0    12     1   4:14:45  0:42:25  0:07:49 1831k      
 96 --  25.8G     0    12     1   4:24:45  0:42:25  0:08:07 1762k      
 96 --  25.8G     0    12     1   4:09:34  0:42:26  0:07:38 1869k      
 96 --  25.8G     0    12     1   4:26:55  0:42:26  0:08:10 1748k      
 96 --  25.8G     0    12     1   4:34:30  0:42:27  0:08:23 1699k      
 96 --  25.8G     0    12     1   4:18:12  0:42:27  0:07:53 1807k      
 96 --  25.8G     0    12     1   4:36:19  0:42:28  0:08:25 1688k      
 96 --  25.8G     0    12     1   4:27:39  0:42:28  0:08:09 1743k      
 96 --  25.8G     0    12     1   4:25:47  0:42:29  0:08:05 1755k      
 96 --  25.8G     0    12     1   4:25:22  0:42:30  0:08:04 1758k      
 96 --  25.8G     0    12     1   4:23:45  0:42:30  0:08:00 1769k      
 96 --  25.8G     0    12     1   4:26:52  0:42:31  0:08:05 1748k      
 96 --  25.8G     0    12     1   4:21:06  0:42:31  0:07:54 1787k      
 96 --  25.8G     0    12     1   4:17:10  0:42:32  0:07:47 1814k      
 96 --  25.8G     0    12     1   4:16:12  0:42:32  0:07:44 1821k      
 96 --  25.8G     0    12     1   4:11:14  0:42:33  0:07:35 1857k      
 96 --  25.8G     0    12     1   4:07:33  0:42:33  0:07:28 1884k      
 96 --  25.8G     0    12     1   3:56:34  0:42:34  0:07:07 1972k      
 96 --  25.8G     0    12     1   3:45:35  0:42:34  0:06:47 2068k      
 96 --  25.8G     0    12     1   3:37:25  0:42:35  0:06:31 2146k      
 97 --  25.9G     0    12     1   3:27:59  0:42:35  0:06:14 2243k      
 97 --  25.9G     0    12     1   3:14:07  0:42:36  0:05:48 2403k      
 97 --  25.9G     0    12     1   2:59:27  0:42:36  0:05:21 2600k      
 97 --  25.9G     0    12     1   2:45:11  0:42:37  0:04:55 2824k      
 97 --  25.9G     0    12     1   2:34:05  0:42:37  0:04:34 3028k      
 97 --  25.9G     0    12     1   2:23:30  0:42:38  0:04:15 3251k      
 97 --  25.9G     0    12     1   2:09:16  0:42:38  0:03:48 3609k      
 97 --  25.9G     0    12     1   1:57:34  0:42:39  0:03:27 3968k      
 97 --  25.9G     0    12     1   1:47:01  0:42:39  0:03:08 4359k      
 97 --  25.9G     0    12     1   1:38:05  0:42:40  0:02:51 4757k      
 97 --  25.9G     0    12     1   1:27:58  0:42:40  0:02:33 5304k      
 97 --  25.9G     0    12     1   1:19:28  0:42:41  0:02:17 5870k      
 97 --  25.9G     0    12     1   1:12:53  0:42:41  0:02:05 6401k      
 97 --  25.9G     0    12     1   1:07:08  0:42:42  0:01:54 6949k      
 97 --  25.9G     0    12     1   0:59:21  0:42:43  0:01:40 7860k      
 97 --  25.9G     0    12     1   1:00:12  0:42:43  0:01:41 7749k      
 97 --  25.9G     0    12     1   1:00:10  0:42:44  0:01:41 7754k      
 97 --  25.9G     0    12     1   1:00:50  0:42:44  0:01:42 7670k      
 97 --  25.9G     0    12     1   1:01:26  0:42:45  0:01:42 7593k      
 97 --  25.9G     0    12     1   1:04:22  0:42:45  0:01:47 7249k      
 97 --  25.9G     0    12     1   1:08:55  0:42:46  0:01:54 6769k      
 97 --  25.9G     0    12     1   1:12:56  0:42:47  0:02:00 6397k      
 97 --  25.9G     0    12     1   1:17:54  0:42:47  0:02:08 5988k      
 97 --  25.9G     0    12     1   1:28:26  0:42:48  0:02:24 5276k      
 97 --  25.9G     0    12     1   1:27:40  0:42:48  0:02:23 5322k      
 97 --  25.9G     0    12     1   1:27:55  0:42:49  0:02:22 5307k      
 97 --  25.9G     0    12     1   1:29:11  0:42:50  0:02:24 5231k      
 97 --  25.9G     0    12     1   1:34:01  0:42:50  0:02:31 4963k      
 97 --  25.9G     0    12     1   1:30:36  0:42:51  0:02:25 5150k      
 97 --  25.9G     0    12     1   1:32:50  0:42:51  0:02:28 5026k      
 97 --  25.9G     0    12     1   1:33:42  0:42:52  0:02:29 4979k      
 97 --  25.9G     0    12     1   1:33:18  0:42:52  0:02:28 5000k      
 97 --  25.9G     0    12     1   1:41:03  0:42:53  0:02:40 4617k      
 97 --  25.9G     0    12     1   1:40:12  0:42:54  0:02:38 4656k      
 97 --  26.0G     0    12     1   1:44:00  0:42:54  0:02:43 4486k      
 97 --  26.0G     0    12     1   1:47:36  0:42:55  0:02:48 4336k      
 97 --  26.0G     0    12     1   1:45:28  0:42:55  0:02:45 4424k      
 97 --  26.0G     0    12     1   2:02:11  0:42:56  0:03:10 3818k      
 97 --  26.0G     0    12     1   1:57:27  0:42:57  0:03:02 3972k      
 97 --  26.0G     0    12     1   2:03:26  0:42:57  0:03:11 3780k      
 97 --  26.0G     0    12     1   2:17:41  0:42:58  0:03:33 3388k      
 97 --  26.0G     0    12     1   2:10:10  0:42:58  0:03:21 3584k      
 97 --  26.0G     0    12     1   2:25:53  0:42:59  0:03:45 3198k      
 97 --  26.0G     0    12     1   2:32:38  0:42:59  0:03:55 3057k      
 97 --  26.0G     0    12     1   2:37:16  0:43:00  0:04:01 2966k      
 97 --  26.0G     0    12     1   2:47:16  0:43:00  0:04:16 2789k      
 97 --  26.0G     0    12     1   2:43:47  0:43:01  0:04:11 2848k      
 97 --  26.0G     0    12     1   3:00:38  0:43:01  0:04:36 2583k      
 97 --  26.0G     0    12     1   3:00:24  0:43:02  0:04:35 2586k      
 97 --  26.0G     0    12     1   2:53:16  0:43:02  0:04:23 2692k      
 97 --  26.0G     0    12     1   3:09:54  0:43:03  0:04:48 2457k      
 97 --  26.0G     0    12     1   3:10:25  0:43:03  0:04:49 2450k      
 97 --  26.0G     0    12     1   3:11:12  0:43:04  0:04:49 2440k      
 97 --  26.0G     0    12     1   3:14:02  0:43:04  0:04:53 2404k      
 97 --  26.0G     0    12     1   3:15:15  0:43:05  0:04:55 2389k      
 97 --  26.0G     0    12     1   3:14:50  0:43:05  0:04:53 2394k      
 97 --  26.0G     0    12     1   3:16:39  0:43:06  0:04:56 2372k      
 97 --  26.0G     0    12     1   3:20:01  0:43:07  0:05:00 2332k      
 97 --  26.0G     0    12     1   3:17:13  0:43:07  0:04:55 2365k      
 97 --  26.0G     0    12     1   3:08:25  0:43:08  0:04:42 2476k      
 97 --  26.0G     0    12     1   3:04:29  0:43:08  0:04:35 2529k      
 97 --  26.0G     0    12     1   3:08:39  0:43:09  0:04:41 2473k      
 97 --  26.0G     0    12     1   3:12:01  0:43:09  0:04:46 2430k      
 97 --  26.0G     0    12     1   3:13:59  0:43:10  0:04:48 2405k      
 97 --  26.0G     0    12     1   3:14:29  0:43:10  0:04:48 2399k      
 97 --  26.0G     0    12     1   3:12:48  0:43:11  0:04:45 2420k      
 97 --  26.0G     0    12     1   3:14:40  0:43:11  0:04:48 2396k      
 97 --  26.0G     0    12     1   3:17:37  0:43:12  0:04:51 2361k      
 97 --  26.0G     0    12     1   3:19:33  0:43:12  0:04:54 2338k      
 97 --  26.0G     0    12     1   3:18:43  0:43:13  0:04:52 2348k      
 97 --  26.0G     0    12     1   3:09:28  0:43:13  0:04:38 2462k      
 97 --  26.0G     0    12     1   3:05:22  0:43:14  0:04:31 2517k      
 97 --  26.0G     0    12     1   3:01:56  0:43:14  0:04:26 2564k      
 97 --  26.0G     0    12     1   2:59:57  0:43:15  0:04:22 2592k      
 97 --  26.0G     0    12     1   2:59:57  0:43:15  0:04:22 2592k      
 97 --  26.0G     0    12     1   2:55:34  0:43:16  0:04:15 2657k      
 97 --  26.0G     0    12     1   2:55:31  0:43:16  0:04:14 2658k      
 97 --  26.0G     0    12     1   2:54:17  0:43:17  0:04:12 2677k      
 97 --  26.0G     0    12     1   2:54:28  0:43:17  0:04:12 2674k      
 97 --  26.0G     0    12     1   2:55:46  0:43:18  0:04:13 2654k      
 97 --  26.0G     0    12     1   2:55:50  0:43:18  0:04:13 2653k      
 97 --  26.0G     0    12     1   2:59:11  0:43:19  0:04:17 2604k      
 97 --  26.0G     0    12     1   3:02:55  0:43:19  0:04:22 2550k      
 97 --  26.0G     0    12     1   3:05:50  0:43:20  0:04:26 2510k      
 97 --  26.0G     0    12     1   3:09:53  0:43:20  0:04:31 2457k      
 97 --  26.0G     0    12     1   3:09:35  0:43:21  0:04:30 2461k      
 97 --  26.0G     0    12     1   3:08:42  0:43:21  0:04:28 2472k      
 97 --  26.0G     0    12     1   3:08:33  0:43:22  0:04:27 2474k      
 97 --  26.0G     0    12     1   3:09:10  0:43:22  0:04:28 2466k      
 97 --  26.0G     0    12     1   3:07:09  0:43:23  0:04:24 2493k      
 97 --  26.0G     0    12     1   3:02:13  0:43:23  0:04:17 2560k      
 97 --  26.0G     0    12     1   2:56:07  0:43:24  0:04:07 2649k      
 97 --  26.0G     0    12     1   2:52:36  0:43:24  0:04:02 2703k      
 97 --  26.0G     0    12     1   2:51:02  0:43:25  0:03:59 2728k      
 97 --  26.0G     0    12     1   2:49:57  0:43:25  0:03:57 2745k      
 97 --  26.0G     0    12     1   2:49:35  0:43:26  0:03:56 2751k      
 97 --  26.0G     0    12     1   2:48:39  0:43:26  0:03:54 2766k      
 97 --  26.0G     0    12     1   2:46:23  0:43:27  0:03:51 2804k      
 97 --  26.0G     0    12     1   2:46:21  0:43:27  0:03:50 2805k      
 97 --  26.0G     0    12     1   2:46:02  0:43:28  0:03:49 2810k      
 97 --  26.0G     0    12     1   2:47:05  0:43:28  0:03:50 2792k      
 97 --  26.0G     0    12     1   2:45:14  0:43:29  0:03:47 2823k      
 97 --  26.0G     0    12     1   2:43:21  0:43:29  0:03:44 2856k      
 97 --  26.0G     0    12     1   2:39:39  0:43:30  0:03:38 2922k      
 97 --  26.0G     0    12     1   2:38:45  0:43:31  0:03:37 2939k      
 97 --  26.0G     0    12     1   2:42:26  0:43:31  0:03:41 2872k      
 97 --  26.0G     0    12     1   2:43:41  0:43:32  0:03:42 2850k      
 97 --  26.0G     0    12     1   2:44:48  0:43:32  0:03:43 2831k      
 97 --  26.0G     0    12     1   2:43:23  0:43:33  0:03:41 2856k      
 97 --  26.0G     0    12     1   2:42:14  0:43:33  0:03:39 2876k      
 97 --  26.1G     0    12     1   2:44:10  0:43:34  0:03:41 2842k      
 97 --  26.1G     0    12     1   2:49:41  0:43:34  0:03:48 2750k      
 97 --  26.1G     0    12     1   2:56:20  0:43:35  0:03:57 2646k      
 97 --  26.1G     0    12     1   2:59:08  0:43:35  0:04:00 2604k      
 97 --  26.1G     0    12     1   2:57:02  0:43:36  0:03:57 2635k      
 97 --  26.1G     0    12     1   3:00:06  0:43:36  0:04:00 2590k      
 97 --  26.1G     0    12     1   3:00:28  0:43:37  0:04:00 2585k      
 97 --  26.1G     0    12     1   3:03:38  0:43:37  0:04:04 2540k      
 97 --  26.1G     0    12     1   3:05:19  0:43:38  0:04:05 2517k      
 97 --  26.1G     0    12     1   3:06:26  0:43:38  0:04:06 2502k      
 97 --  26.1G     0    12     1   3:03:49  0:43:39  0:04:02 2538k      
 97 --  26.1G     0    12     1   3:01:44  0:43:39  0:03:59 2567k      
 97 --  26.1G     0    12     1   3:01:22  0:43:40  0:03:58 2572k      
